1	50	50	0
2	25	25	0
3	50	50	0
4	50	50	0
5	50	50	0
6	50	50	0
7	50	50	0
8	50	50	0
9	50	50	0
10	50	50	0
11	50	50	0
12	50	50	0
13	50	50	0
14	50	50	0
15	50	50	0
16	50	50	0
17	50	50	0
18	50	50	0
19	75	75	0
20	75	75	0
21	75	75	0
22	75	75	0
23	75	75	0
24	75	75	0
25	75	75	0
26	75	75	0
27	75	75	0
28	75	75	0
29	75	75	0
30	75	75	0
31	75	75	0
32	75	75	0
33	75	75	0
34	75	75	0
35	75	75	0
36	75	75	0
37	75	75	0
38	75	75	0
39	75	75	0
40	75	75	0
41	75	75	0
42	75	75	0
43	75	75	0
44	75	75	0
45	75	75	0
46	75	75	0
47	75	75	0
48	75	75	0
49	75	75	0
50	75	75	0
51	75	75	0
52	100	100	0
53	100	100	0
54	100	100	0
55	100	100	0
56	100	100	0
57	100	100	0
58	100	100	0
59	100	100	0
60	100	100	0
61	100	100	0
62	100	100	0
63	100	100	0
64	100	100	0
65	100	100	0
66	100	100	0
67	100	100	0
68	100	100	0
69	100	100	0
70	100	100	0
71	100	100	0
72	100	100	0
73	100	100	0
74	100	100	0
75	100	100	0
76	100	100	0
77	100	100	0
78	100	100	0
79	100	100	0
80	100	100	0
81	100	100	0
82	100	100	0
83	100	100	0
84	100	100	0
85	100	100	0
86	100	100	0
87	100	100	0
88	100	100	0
89	100	100	0
90	100	100	0
91	100	100	0
92	100	100	0
93	100	100	0
94	100	100	0
95	100	100	0
96	100	100	0
97	100	100	0
98	100	100	0
99	100	100	0
100	100	100	0
101	100	100	0
102	100	100	0
103	100	100	0
104	100	100	0
105	100	100	0
106	100	100	0
107	100	100	0
108	100	100	0
109	100	100	0
110	100	100	0
111	100	100	0
112	100	100	0
113	100	100	0
114	100	100	0
115	100	100	0
116	100	100	0
117	100	100	0
118	100	100	0
119	100	100	0
120	100	100	0
121	100	100	0
122	100	100	0
123	100	100	0
124	100	100	0
125	100	100	0
126	100	100	0
127	100	100	0
128	100	100	0
129	100	100	0
130	100	100	0
131	100	100	0
132	100	100	0
133	100	100	0
134	100	100	0
135	100	100	0
136	100	100	0
137	100	100	0
138	100	100	0
139	100	100	0
140	100	100	0
141	100	100	0
142	100	100	0
143	100	100	0
144	100	100	0
145	100	100	0
146	100	100	0
147	100	100	0
148	100	100	0
149	100	100	0
150	100	100	0
151	100	100	0
152	100	100	0
153	100	100	0
154	100	100	0
155	100	100	0
156	100	100	0
157	100	100	0
158	100	100	0
159	100	100	0
160	100	100	0
161	100	100	0
162	100	100	0
163	100	100	0
164	100	100	0
165	100	100	0
166	100	100	0
167	100	100	0
168	100	100	0
169	100	100	0
170	100	100	0
171	100	100	0
172	100	100	0
173	100	100	0
174	100	100	0
175	100	100	0
176	100	100	0
177	100	100	0
178	100	100	0
179	100	100	0
180	100	100	0
181	100	100	0
182	100	100	0
183	100	100	0
184	100	100	0
185	100	100	0
186	100	100	0
187	100	100	0
188	100	100	0
189	100	100	0
190	100	100	0
191	100	100	0
192	100	100	0
193	100	100	0
194	100	100	0
195	100	100	0
196	100	100	0
197	100	100	0
198	100	100	0
199	100	100	0
200	100	100	0
201	100	100	0
202	100	100	0
203	100	100	0
204	100	100	0
205	100	100	0
206	100	100	0
207	100	100	0
208	100	100	0
209	100	100	0
210	100	100	0
211	100	100	0
212	100	100	0
213	100	100	0
214	100	100	0
215	100	100	0
216	100	100	0
